  0.0000000000    20.3550000000
  0.0500000000    1.0000000000    249    199
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0385108612    0.0385108612    0.0385108612    0.0385108612    0.0385108612
  0.0374839049    0.0374769660    0.0374700271    0.0374839049    0.0374839049
  0.0375185993    0.0375116604    0.0374908438    0.0375255382    0.0375394160
  0.0375532938    0.0375324771    0.0375741105    0.0375394160    0.0375671716
  0.0376088050    0.0376157439    0.0376296216    0.0376434994    0.0376990106
  0.0376990106    0.0377128884    0.0377337050    0.0377406439    0.0377961551
  0.0378447274    0.0378239107    0.0378724829    0.0378932996    0.0379210552
  0.0379488108    0.0380043219    0.0380181997    0.0380737109    0.0381153442
  0.0381430998    0.0381639165    0.0381708554    0.0382194276    0.0383304499
  0.0382957555    0.0383582055    0.0384692278    0.0384484111    0.0385039223
  0.0385524945    0.0386010668    0.0386773946    0.0387259669    0.0387814780
  0.0388578059    0.0389063781    0.0389757671    0.0390312782    0.0390867894
  0.0391353616    0.0392116895    0.0392880173    0.0393088340    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0392949562    0.0392949562    0.0392949562    0.0392949562    0.0392949562
  0.0382471832    0.0382471832    0.0382471832    0.0382541221    0.0382749388
  0.0382818777    0.0382818777    0.0382888166    0.0382679999    0.0382888166
  0.0383026943    0.0382957555    0.0382957555    0.0383165721    0.0383720833
  0.0383582055    0.0383998389    0.0383929000    0.0383998389    0.0384275944
  0.0384622889    0.0384484111    0.0384622889    0.0385108612    0.0385524945
  0.0385594334    0.0386010668    0.0386080057    0.0386565779    0.0386427002
  0.0387051502    0.0387259669    0.0387051502    0.0387606613    0.0388300503
  0.0388647448    0.0388578059    0.0389549504    0.0389410726    0.0390174004
  0.0390104615    0.0390867894    0.0391353616    0.0391839339    0.0392463839
  0.0392602617    0.0393227118    0.0393990396    0.0394476118    0.0394614896
  0.0395308786    0.0395863897    0.0396488398    0.0397043509    0.0397737399
  0.0398431288    0.0398847622    0.0399610900    0.0400304789    0.0400512956
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0400443567    0.0400443567    0.0400443567    0.0400443567    0.0400443567
  0.0389965837    0.0390104615    0.0390035226    0.0390243393    0.0389896448
  0.0390312782    0.0390035226    0.0390312782    0.0390243393    0.0390312782
  0.0390590338    0.0390520949    0.0390937283    0.0390798505    0.0391145449
  0.0390937283    0.0390798505    0.0391076060    0.0391700561    0.0391769950
  0.0391839339    0.0392325061    0.0392186283    0.0392672006    0.0392463839
  0.0392741395    0.0392880173    0.0393504673    0.0393782229    0.0393851618
  0.0394337341    0.0394684285    0.0394684285    0.0395378175    0.0395516953
  0.0395933286    0.0396002675    0.0396765953    0.0397321065    0.0397182287
  0.0397737399    0.0398223121    0.0398292510    0.0398847622    0.0399333344
  0.0399819067    0.0400443567    0.0400790512    0.0401137457    0.0401761957
  0.0402108902    0.0402733402    0.0403357903    0.0403913014    0.0404468126
  0.0405023237    0.0405439571    0.0406202849    0.0406688572    0.0407451850
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0407798795    0.0407798795    0.0407798795    0.0407798795    0.0407798795
  0.0397390454    0.0397390454    0.0397390454    0.0397251676    0.0397321065
  0.0397598621    0.0397529232    0.0397737399    0.0397668010    0.0397806788
  0.0397598621    0.0398084343    0.0397737399    0.0398292510    0.0398361899
  0.0398153732    0.0398639455    0.0398778233    0.0398847622    0.0398778233
  0.0398847622    0.0399541511    0.0399472122    0.0399819067    0.0400096622
  0.0400582345    0.0400166011    0.0400651734    0.0401206846    0.0400998679
  0.0401553790    0.0401553790    0.0401900735    0.0402178291    0.0402664013
  0.0403149736    0.0403149736    0.0403704847    0.0404051792    0.0404051792
  0.0404676292    0.0405092626    0.0405162015    0.0405855904    0.0406341627
  0.0406619183    0.0407313072    0.0407382461    0.0408284517    0.0408353906
  0.0409255962    0.0409533518    0.0410019241    0.0410643741    0.0411198853
  0.0411615186    0.0412378465    0.0412864187    0.0413280521    0.0414043799
  0.0414668300    0.0415154022    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
  0.0415084633    0.0415084633    0.0415084633    0.0415084633    0.0415084633
