                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     6.67898531251e-10     1.63608636102e-09     3.70609346677e-09     7.76320258588e-09     1.50376467644e-08     2.69456599647e-08     4.46364129122e-08     6.83771540741e-08     9.68624545546e-08     1.26951803201e-07     1.53794020038e-07     1.72696990975e-07     1.79017211321e-07     1.71633150457e-07     1.52202932369e-07      1.2484864232e-07     9.47354435007e-08     6.64642743489e-08     4.31679936331e-08     2.72059035576e-08     1.67998829119e-08     1.22579921097e-08     1.22488149596e-08     1.58837641815e-08     2.23196788436e-08     3.03180101296e-08     3.91615352283e-08     4.67770825723e-08     5.16679181429e-08     5.27743875129e-08     4.98470944194e-08     4.35382434086e-08     3.51654650814e-08     2.62649292915e-08     1.81405526755e-08     1.15861514321e-08     6.84293310681e-09      3.7373157969e-09     1.88752062743e-09                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     6.47415975566e-10      1.7150024299e-09       4.201075393e-09     9.83502322572e-09     2.06094125016e-08     3.99504733834e-08     7.15939234954e-08     1.18723560317e-07     1.81947051546e-07     2.58294519826e-07     3.38746521454e-07     4.10829669894e-07     4.60870674409e-07     4.78265196247e-07     4.59364449664e-07     4.08261886332e-07     3.35974419283e-07     2.56163785622e-07     1.81153490335e-07     1.20746357771e-07     7.67012948411e-08     4.96242333512e-08     3.76617963322e-08     3.84564190782e-08     4.93193446804e-08     6.89904914297e-08     9.39752434819e-08     1.20148584832e-07     1.43131967006e-07     1.57976534776e-07     1.61345917464e-07     1.52390456002e-07     1.33043093961e-07     1.07471307997e-07     8.02806976722e-08     5.54559868011e-08     3.54245829371e-08     2.09257194157e-08     1.14307770078e-08     5.77419166902e-09     2.69728688424e-09      1.1651558772e-09     1.62172221687e-12                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     5.11700252371e-12     1.16326046202e-11     2.44541578376e-11     4.75382141543e-11     8.54569566586e-11     1.42058226979e-10     2.18373414802e-10     3.10419374461e-10     4.08048335664e-10     4.96008470981e-10      5.5754689502e-10     1.11618970055e-09     2.09434885019e-09     4.87837973796e-09     1.11874666086e-08     2.43093348515e-08     5.00719871812e-08     9.64000579662e-08      1.7219875262e-07     2.85416060126e-07     4.37035824197e-07     6.19876042589e-07     8.13091560742e-07     9.86530573607e-07     1.10768327629e-06     1.15064564895e-06     1.10644549766e-06     9.85495188552e-07     8.13954861969e-07     6.24665214639e-07     4.49129390341e-07     3.05378610765e-07     2.02916937443e-07     1.41441188794e-07     1.16415028176e-07     1.22415199399e-07     1.54720982144e-07     2.08062428612e-07     2.75791986945e-07     3.47469214788e-07     4.09563232614e-07     4.49389730835e-07     4.57140436884e-07     4.30966025426e-07     3.76018655563e-07     3.03529011092e-07     2.26536664741e-07     1.56427073104e-07      9.9923240495e-08     5.90255875233e-08     3.22428703051e-08      1.6287222097e-08     7.60817840942e-09      3.2865113539e-09     1.31283706135e-09     1.76692962805e-12                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     5.74361214834e-12     1.41199134121e-11     3.20991379685e-11     6.74790738588e-11     1.31177474413e-10      2.5433715477e-10     4.31898068394e-10      6.8204934439e-10      1.0029271931e-09     1.37522177339e-09     1.76122763999e-09     2.87241960853e-09     4.14840651437e-09     6.74607132312e-09     1.30758971749e-08     2.68582382304e-08     5.61037965018e-08      1.1356953067e-07     2.16582021966e-07     3.85174456768e-07     6.36270653215e-07     9.74211632407e-07     1.38093549739e-06     1.81158261666e-06     2.19926045699e-06     2.47034247852e-06     2.56933137893e-06     2.47505238786e-06     2.21043001971e-06      1.8331090605e-06     1.41786561711e-06     1.02921817724e-06     7.12454507216e-07     4.87216320024e-07     3.53973059513e-07      3.0387074933e-07     3.26567681091e-07     4.12777179422e-07     5.51969869199e-07     7.26953456035e-07     9.11798757288e-07     1.07259399572e-06     1.17493270814e-06     1.19467941721e-06     1.12564813857e-06     9.81909776823e-07     7.92987126751e-07     5.92967340828e-07     4.10964797978e-07     2.65064537027e-07     1.60325059889e-07     9.27508872275e-08     5.33889641479e-08     3.27608721158e-08     2.25380487376e-08     1.73952583639e-08     1.41966112843e-08     1.10778852359e-08     8.77987301708e-09     6.44169575582e-09     4.37516886303e-09     2.75136684198e-09     1.49767326715e-09     7.98495987385e-10      3.9367950515e-10     1.79484637433e-10                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     5.51294164489e-12        1.46560155e-11     3.60298823253e-11     8.19075960308e-11     1.72186827185e-10     4.74020840563e-10     8.25169552027e-10      1.3799062144e-09     2.11849775351e-09     3.05439240064e-09     4.55719819018e-09      6.0330808012e-09     8.39935863698e-09     1.16060538603e-08     1.79454804228e-08      3.1455977266e-08     6.11902749842e-08     1.22411255657e-07     2.41920332235e-07     4.55737518909e-07      8.0548747971e-07     1.32616399184e-06      2.0264739049e-06     2.86953585226e-06      3.7633125223e-06     4.56897998932e-06     5.13649638148e-06      5.3496853324e-06     5.16552413207e-06     4.63150592732e-06     3.86888733461e-06     3.02628005919e-06      2.2399215177e-06      1.6015137793e-06     1.14991991946e-06     8.86944231594e-07      7.9598076296e-07     8.59911089443e-07     1.06373560433e-06     1.38929710066e-06     1.79930686561e-06      2.2338311925e-06     2.61287799999e-06     2.85418557873e-06     2.89891715017e-06     2.73111600848e-06     2.38405247405e-06     1.92741738809e-06     1.44431851668e-06     1.00444576016e-06     6.51523232462e-07      3.9823125821e-07     2.34582962217e-07     1.39892976937e-07     8.98053190185e-08     6.50357474951e-08     5.15924597362e-08     4.31952934147e-08     3.54634755197e-08     2.74518380509e-08     1.99594599702e-08     1.37974471383e-08     8.78215805687e-09     5.62655274972e-09     3.69881371284e-09     2.50605074228e-09      2.0451543044e-09     1.79985608176e-09     1.51592742776e-09     1.34659409723e-09     1.10613824896e-09     8.40226783927e-10     5.90198417635e-10     3.83366330617e-10     2.30273680905e-10      1.2790544889e-10                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     4.52491579001e-12     1.30085417029e-11     3.45828780915e-11     8.50174474845e-11     5.61144548489e-10     9.90038303356e-10     1.67245644954e-09     2.67634863714e-09     4.29783004173e-09       6.683584091e-09     9.66048000438e-09     1.34100513781e-08     1.82727019276e-08      2.4234834734e-08       3.307929076e-08     4.71571612277e-08     7.58814193157e-08     1.34351962105e-07      2.5394613107e-07     4.84209032534e-07     8.95673104586e-07     1.56826556899e-06     2.56945787862e-06     3.91687541151e-06     5.54157823338e-06      7.2659090459e-06     8.82548291928e-06     9.93234441678e-06      1.0362195941e-05     1.00336175549e-05       9.035160238e-06     7.59876388912e-06     6.00772933067e-06      4.5239205999e-06     3.32091249056e-06     2.47620888532e-06     1.99433423395e-06     1.85009241061e-06     2.01722207708e-06     2.47575382908e-06     3.19146964978e-06     4.09157281081e-06     5.04540422644e-06     5.87816208128e-06     6.40673217582e-06     6.49966992564e-06     6.12219068756e-06     5.34649056371e-06     4.32860335818e-06     3.25086034569e-06     2.27092795521e-06     1.48525058786e-06     9.22425286218e-07     5.61730334039e-07     3.54118732206e-07     2.47217823466e-07      1.9642713154e-07     1.71438529755e-07     1.53823039816e-07     1.35920801874e-07     1.15185645171e-07     9.40982969722e-08     7.30719021578e-08      5.4246570611e-08     3.92111508814e-08     2.71366239856e-08     1.93254841857e-08     1.40614976354e-08     1.04329977797e-08     8.07907249789e-09     6.18411992093e-09     4.72469756015e-09     3.27587920089e-09     1.98100267002e-09     1.27386399905e-09     7.65162009827e-10     4.25009015166e-10     2.18301788198e-10                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     3.17589710124e-12     9.87347719203e-12     2.11725567905e-10     7.13590346638e-10     1.35391363912e-09     2.45218708706e-09     4.21660812491e-09     7.22958600283e-09     1.17093128849e-08     1.82294263376e-08     2.68140801341e-08     3.79599564502e-08     5.17486260364e-08     6.86365460674e-08     8.86640105872e-08     1.14303238982e-07     1.50159828773e-07     2.08715355669e-07     3.19739240361e-07     5.37241472956e-07     9.51561376305e-07     1.68728348706e-06     2.88894901237e-06     4.67890613481e-06     7.09054207488e-06     1.00002061713e-05     1.30951574975e-05     1.59058919557e-05     1.79183171477e-05     1.87339220098e-05     1.82060952396e-05     1.64885391174e-05     1.39921968815e-05     1.12197455714e-05     8.63451683965e-06     6.54459504162e-06     5.08633379493e-06       4.273537359e-06     4.07161718405e-06      4.4494107136e-06     5.38562374489e-06     6.83429589867e-06     8.65635422394e-06     1.05904608011e-05     1.22810488902e-05      1.3351535377e-05     1.35284400479e-05     1.27386400534e-05     1.11314384873e-05     9.02543151506e-06     6.79709138756e-06     4.77111912579e-06       3.146952002e-06      1.9862557423e-06     1.24417496792e-06     8.21200495284e-07     6.06236742727e-07     5.06746578435e-07     4.56840221628e-07     4.18533718497e-07      3.7480081596e-07     3.21002257864e-07     2.63220470553e-07     2.06363361029e-07     1.55046566785e-07     1.12713300748e-07     8.05518386489e-08     5.82753013586e-08     4.28765198752e-08     3.31465942384e-08     2.63816765451e-08     2.09293894559e-08     1.63620010207e-08     1.23438183755e-08      8.6302945181e-09     5.84854807308e-09     3.70080221637e-09     1.91559593925e-09     6.70781068768e-10     3.18606297696e-10     1.39940146008e-10                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     3.22988943903e-10      6.4636512213e-10     1.64653508162e-09     3.12581885998e-09     5.53215361719e-09     9.34547028825e-09     1.55796507356e-08     2.42303914369e-08     3.67316835357e-08     5.35102067184e-08     7.56677514734e-08     1.04008975502e-07     1.39272423503e-07     1.82930258969e-07     2.34781313609e-07     2.97297033194e-07     3.77844103901e-07     4.97631662545e-07     7.04632310711e-07      1.0895568324e-06     1.80062441336e-06      3.0499464437e-06     5.07925057149e-06     8.09511555871e-06     1.21550988121e-05     1.70574825093e-05     2.22836052095e-05     2.70542414441e-05     3.05139807329e-05     3.19937064227e-05     3.12449767647e-05     2.85246107911e-05     2.45094167805e-05     2.00293995934e-05      1.5849289732e-05     1.24751205868e-05     1.01330629859e-05      8.8519156227e-06     8.58909272971e-06     9.32506783209e-06     1.10587992276e-05     1.37308794644e-05     1.71034932551e-05     2.06991832231e-05     2.38462001511e-05     2.58277657509e-05     2.61234689918e-05     2.45879279135e-05     2.15009418907e-05      1.7463885599e-05     1.31983605103e-05     9.32061197425e-06     6.21276497656e-06     3.99525552385e-06     2.58466002272e-06     1.78753646166e-06     1.39014019687e-06     1.20900312048e-06     1.11638979247e-06     1.03600645696e-06     9.35430119242e-07     8.10414610287e-07     6.68218494296e-07     5.27704495759e-07     4.00748829475e-07     2.95756246452e-07     2.15894421496e-07     1.59543517026e-07     1.21589217111e-07     9.57328517587e-08     7.76334214599e-08     6.30062691942e-08      4.9456360173e-08     3.76127135961e-08     2.67436816373e-08     1.79996918107e-08     1.15233230097e-08     6.92028132581e-09     3.90737571207e-09       1.855369368e-09     9.60449656065e-10     2.29148361112e-10     5.48150011937e-11     4.10752348725e-11                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0     5.03007850725e-10     1.40821239147e-09     2.62696019106e-09     4.41479975522e-09     7.34870689003e-09     1.10413172545e-08      1.5905819542e-08     2.16176605089e-08     2.86228172321e-08     3.76152942377e-08     4.98510452923e-08     6.66016953551e-08     9.08756588042e-08     1.25171917645e-07     1.72506342489e-07     2.35659121694e-07     3.16289598598e-07     4.15079922078e-07     5.32580970804e-07     6.66106824605e-07     8.16850646263e-07     9.94550008854e-07     1.23022027877e-06     1.59732850831e-06     2.23815369434e-06     3.38864931341e-06     5.38077482826e-06     8.59436369948e-06     1.33563209002e-05     1.97569827123e-05     2.74886780036e-05     3.57482504397e-05     4.33296293796e-05     4.89058562547e-05     5.14385304153e-05     5.05339000173e-05     4.65788375007e-05     4.06193313144e-05     3.39248992688e-05     2.76707486523e-05     2.26301673808e-05     1.91418689272e-05     1.72572237123e-05     1.69435472611e-05     1.82200875377e-05     2.11460061107e-05     2.56670626819e-05     3.14140087477e-05      3.7569374556e-05     4.29677711012e-05     4.63570931686e-05     4.68095403044e-05     4.40567016778e-05     3.85802881555e-05     3.14344966671e-05     2.38836849009e-05     1.70168167108e-05     1.15152154636e-05     7.59514283436e-06      5.1111293009e-06     3.72433802862e-06      3.0491807939e-06      2.7525162581e-06     2.59522342066e-06     2.44045839542e-06     2.22516947642e-06     1.94370298455e-06     1.62154984699e-06     1.29324301068e-06     9.93528165853e-07     7.43222438007e-07     5.51820773762e-07     4.15576540897e-07     3.23196418993e-07     2.60450469494e-07     2.13483287602e-07     1.75259419291e-07     1.39578762112e-07     1.06516043664e-07     7.70786900668e-08     5.23031525066e-08     3.34600704827e-08     2.03329369911e-08     1.16392952597e-08     6.32439896026e-09     2.95017904791e-09     1.51331863703e-09        3.63875815e-10     1.53232578396e-10     1.06180837088e-10     6.80386343755e-11     4.03161859294e-11                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0      3.4852520999e-10     1.08904796908e-09     2.29208990924e-09     4.59429575442e-09       8.464490425e-09     1.45949977109e-08     2.33411860113e-08     3.52987331975e-08     5.00612875617e-08     6.77693575803e-08     8.88885194779e-08     1.15132663134e-07     1.48524274058e-07     1.94418802238e-07     2.58610431952e-07     3.47416868275e-07     4.69497087803e-07     6.29681261131e-07     8.32543451944e-07     1.08023458086e-06      1.3726446057e-06     1.70410548055e-06     2.07242809807e-06     2.48770881396e-06      2.9911651237e-06     3.68159229646e-06      4.7662331132e-06     6.58582484662e-06     9.62484949863e-06     1.44454775024e-05     2.15278715919e-05     3.10199253099e-05     4.24789191256e-05     5.47524507491e-05       6.608990153e-05     7.45663431274e-05     7.86703730546e-05     7.78174667006e-05       7.255750034e-05     6.43961800187e-05     5.51553019353e-05     4.65180894929e-05     3.95754751407e-05     3.47935887196e-05     3.22444616719e-05     3.19108457291e-05     3.38942831913e-05     3.83787101455e-05      4.5360157607e-05     5.43136473343e-05     6.39689628509e-05     7.24591154448e-05     7.77471928342e-05     7.83165895043e-05     7.37112391161e-05     6.46937539359e-05     5.29616180336e-05     4.05678638252e-05     2.92918807879e-05     2.02557059393e-05     1.38230132442e-05     9.76251140378e-06     7.51733217271e-06     6.44452222911e-06     5.97918146365e-06     5.71116408647e-06     5.39886648934e-06     4.93932492211e-06     4.33185850404e-06     3.63142969804e-06     2.91446486967e-06     2.25934381886e-06     1.71126563635e-06     1.29188067538e-06     9.92855522343e-07     7.91162574044e-07     6.52319723529e-07     5.46760674695e-07     4.54486432546e-07     3.65732458636e-07     2.82217891111e-07     2.06433371373e-07      1.4139822251e-07     9.19732155777e-08     5.64495383975e-08     3.25049904994e-08     1.79486634698e-08      9.5016232667e-09     4.88592436022e-09     2.32460842541e-09     1.07351350076e-09     3.66295519674e-10     2.34715110748e-10     1.39080070202e-10     7.62084555685e-11     3.86149811686e-11                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
