0.074	0.178	1.
0.074	0.18	1.
0.074	0.182	1.
0.074	0.184	1.
0.074	0.186	1.
0.074	0.188	1.
0.074	0.19	1.
0.074	0.192	1.
0.074	0.194	1.
0.074	0.196	1.
0.074	0.198	1.
0.074	0.2	1.
0.074	0.202	1.
0.074	0.204	1.
0.074	0.206	1.
0.074	0.208	1.
0.074	0.21	1.
0.074	0.212	1.
0.074	0.214	1.
0.074	0.216	1.
0.074	0.218	1.
0.074	0.22	1.
0.074	0.222	1.
0.074	0.224	1.
0.074	0.226	1.
0.074	0.228	1.
0.074	0.23	1.
0.074	0.232	1.
0.074	0.234	1.
0.074	0.236	1.
0.074	0.238	1.
0.074	0.24	1.
0.074	0.242	1.
0.074	0.244	1.
0.074	0.246	1.
0.074	0.248	1.
0.074	0.25	1.
0.074	0.252	1.
0.074	0.254	1.
0.074	0.256	1.
0.074	0.258	1.
0.074	0.26	1.
0.074	0.262	1.
0.074	0.264	1.
0.074	0.266	1.
0.074	0.268	1.
0.074	0.27	1.
0.074	0.272	1.
0.074	0.274	1.
0.074	0.276	1.
0.074	0.278	1.
0.074	0.28	1.
0.076	0.11	1.
0.076	0.112	1.
0.076	0.114	1.
0.076	0.116	1.
0.076	0.118	1.
0.076	0.12	1.
0.076	0.122	1.
0.076	0.124	1.
0.076	0.126	1.
0.076	0.128	1.
0.076	0.13	1.
0.076	0.132	1.
0.076	0.134	1.
0.076	0.136	1.
0.076	0.138	1.
0.076	0.14	1.
0.076	0.142	1.
0.076	0.144	1.
0.076	0.146	1.
0.076	0.148	1.
0.076	0.15	1.
0.076	0.152	1.
0.076	0.154	1.
0.076	0.156	1.
0.076	0.158	1.
0.076	0.16	1.
0.076	0.162	1.
0.076	0.164	1.
0.076	0.166	1.
0.076	0.168	1.
0.076	0.17	1.
0.076	0.172	1.
0.076	0.174	1.
0.076	0.176	1.
0.076	0.178	1.
0.076	0.18	1.
0.076	0.182	1.
0.076	0.184	1.
0.076	0.186	1.
0.076	0.188	1.
0.076	0.19	1.
0.076	0.192	1.
0.076	0.194	1.
0.076	0.196	1.
0.076	0.198	1.
0.076	0.2	1.
0.076	0.202	1.
0.076	0.204	1.
0.076	0.206	1.
0.076	0.208	1.
0.076	0.21	1.
0.076	0.212	1.
0.076	0.214	1.
0.076	0.216	1.
0.076	0.218	1.
0.076	0.22	1.
0.076	0.222	1.
0.076	0.224	1.
0.076	0.226	1.
0.076	0.228	1.
0.076	0.23	1.
0.076	0.232	1.
0.076	0.234	1.
0.076	0.236	1.
0.076	0.238	1.
0.076	0.24	1.
0.076	0.242	1.
0.076	0.244	1.
0.076	0.246	1.
0.076	0.248	1.
0.076	0.25	1.
0.076	0.252	1.
0.076	0.254	1.
0.076	0.256	1.
0.076	0.258	1.
0.076	0.26	1.
0.076	0.262	1.
0.076	0.264	1.
0.076	0.266	1.
0.076	0.268	1.
0.076	0.27	1.
0.076	0.272	1.
0.076	0.274	1.
0.076	0.276	1.
0.076	0.278	1.
0.076	0.28	1.
0.078	0.11	1.
0.078	0.112	1.
0.078	0.114	1.
0.078	0.116	1.
0.078	0.118	1.
0.078	0.12	1.
0.078	0.122	1.
0.078	0.124	1.
0.078	0.126	1.
0.078	0.128	1.
0.078	0.13	1.
0.078	0.132	1.
0.078	0.134	1.
0.078	0.136	1.
0.078	0.138	1.
0.078	0.14	1.
0.078	0.142	1.
0.078	0.144	1.
0.078	0.146	1.
0.078	0.148	1.
0.078	0.15	1.
0.078	0.152	1.
0.078	0.154	1.
0.078	0.156	1.
0.078	0.158	1.
0.078	0.16	1.
0.078	0.162	1.
0.078	0.164	1.
0.078	0.166	1.
0.078	0.168	1.
0.078	0.17	1.
0.078	0.172	1.
0.078	0.174	1.
0.078	0.176	1.
0.078	0.178	1.
0.078	0.18	1.
0.078	0.182	1.
0.078	0.184	1.
0.078	0.186	1.
0.078	0.188	1.
0.078	0.19	1.
0.078	0.192	1.
0.078	0.194	1.
0.078	0.196	1.
0.078	0.198	1.
0.078	0.2	1.
0.078	0.202	1.
0.078	0.204	1.
0.078	0.206	1.
0.078	0.208	1.
0.078	0.21	1.
0.078	0.212	1.
0.078	0.214	1.
0.078	0.216	1.
0.078	0.218	1.
0.078	0.22	1.
0.078	0.222	1.
0.078	0.224	1.
0.078	0.226	1.
0.078	0.228	1.
0.078	0.23	1.
0.078	0.232	1.
0.078	0.234	1.
0.078	0.236	1.
0.078	0.238	1.
0.078	0.24	1.
0.078	0.242	1.
0.078	0.244	1.
0.078	0.246	1.
0.078	0.248	1.
0.078	0.25	1.
0.078	0.252	1.
0.078	0.254	1.
0.078	0.256	1.
0.078	0.258	1.
0.078	0.26	1.
0.078	0.262	1.
0.078	0.264	1.
0.078	0.266	1.
0.078	0.268	1.
0.078	0.27	1.
0.078	0.272	1.
0.078	0.274	1.
0.078	0.276	1.
0.078	0.278	1.
0.078	0.28	1.
0.08	0.11	1.
0.08	0.112	1.
0.08	0.114	1.
0.08	0.116	1.
0.08	0.118	1.
0.08	0.12	1.
0.08	0.122	1.
0.08	0.124	1.
0.08	0.126	1.
0.08	0.128	1.
0.08	0.13	1.
0.08	0.132	1.
0.08	0.134	1.
0.08	0.136	1.
0.08	0.138	1.
0.08	0.14	1.
0.08	0.142	1.
0.08	0.144	1.
0.08	0.146	1.
0.08	0.148	1.
0.08	0.15	1.
0.08	0.152	1.
0.08	0.154	1.
0.08	0.156	1.
0.08	0.158	1.
0.08	0.16	1.
0.08	0.162	1.
0.08	0.164	1.
0.08	0.166	1.
0.08	0.168	1.
0.08	0.17	1.
0.08	0.172	1.
0.08	0.174	1.
0.08	0.176	1.
0.08	0.178	1.
0.08	0.18	1.
0.08	0.182	1.
0.08	0.184	1.
0.08	0.186	1.
0.08	0.188	1.
0.08	0.19	1.
0.08	0.192	1.
0.08	0.194	1.
0.08	0.196	1.
0.08	0.198	1.
0.08	0.2	1.
0.08	0.202	1.
0.08	0.204	1.
0.08	0.206	1.
0.08	0.208	1.
0.08	0.21	1.
0.08	0.212	1.
0.08	0.214	1.
0.08	0.216	1.
0.08	0.218	1.
0.08	0.22	1.
0.08	0.222	1.
0.08	0.224	1.
0.08	0.226	1.
0.08	0.228	1.
0.08	0.23	1.
0.08	0.232	1.
0.08	0.234	1.
0.08	0.236	1.
0.08	0.238	1.
0.08	0.24	1.
0.08	0.242	1.
0.08	0.244	1.
0.08	0.246	1.
0.08	0.248	1.
0.08	0.25	1.
0.08	0.252	1.
0.08	0.254	1.
0.08	0.256	1.
0.08	0.258	1.
0.08	0.26	1.
0.08	0.262	1.
0.08	0.264	1.
0.08	0.266	1.
0.08	0.268	1.
0.08	0.27	1.
0.08	0.272	1.
0.08	0.274	1.
0.08	0.276	1.
0.08	0.278	1.
0.08	0.28	1.
0.082	0.11	1.
0.082	0.112	1.
0.082	0.114	1.
0.082	0.116	1.
0.082	0.118	1.
0.082	0.12	1.
0.082	0.122	1.
0.082	0.124	1.
0.082	0.126	1.
0.082	0.128	1.
0.082	0.13	1.
0.082	0.132	1.
0.082	0.134	1.
0.082	0.136	1.
0.082	0.138	1.
0.082	0.14	1.
0.082	0.142	1.
0.082	0.144	1.
0.082	0.146	1.
0.082	0.148	1.
0.082	0.15	1.
0.082	0.152	1.
0.082	0.154	1.
0.082	0.156	1.
0.082	0.158	1.
0.082	0.16	1.
0.082	0.162	1.
0.082	0.164	1.
0.082	0.166	1.
0.082	0.168	1.
0.082	0.17	1.
0.082	0.172	1.
0.082	0.174	1.
0.082	0.176	1.
0.082	0.178	1.
0.082	0.18	1.
0.082	0.182	1.
0.082	0.184	1.
0.082	0.186	1.
0.082	0.188	1.
0.082	0.19	1.
0.082	0.192	1.
0.082	0.194	1.
0.082	0.196	1.
0.082	0.198	1.
0.082	0.2	1.
0.082	0.202	1.
0.082	0.204	1.
0.082	0.206	1.
0.082	0.208	1.
0.082	0.21	1.
0.082	0.212	1.
0.082	0.214	1.
0.082	0.216	1.
0.082	0.218	1.
0.082	0.22	1.
0.082	0.222	1.
0.082	0.224	1.
0.082	0.226	1.
0.082	0.228	1.
0.082	0.23	1.
0.082	0.232	1.
0.082	0.234	1.
0.082	0.236	1.
0.082	0.238	1.
0.082	0.24	1.
0.082	0.242	1.
0.082	0.244	1.
0.082	0.246	1.
0.082	0.248	1.
0.082	0.25	1.
0.082	0.252	1.
0.082	0.254	1.
0.082	0.256	1.
0.082	0.258	1.
0.082	0.26	1.
0.082	0.262	1.
0.082	0.264	1.
0.082	0.266	1.
0.082	0.268	1.
0.082	0.27	1.
0.082	0.272	1.
0.082	0.274	1.
0.082	0.276	1.
0.082	0.278	1.
0.082	0.28	1.
0.084	0.11	1.
0.084	0.112	1.
0.084	0.114	1.
0.084	0.116	1.
0.084	0.118	1.
0.084	0.12	1.
0.084	0.122	1.
0.084	0.124	1.
0.084	0.126	1.
0.084	0.128	1.
0.084	0.13	1.
0.084	0.132	1.
0.084	0.134	1.
0.084	0.136	1.
0.084	0.138	1.
0.084	0.14	1.
0.084	0.142	1.
0.084	0.144	1.
0.084	0.146	1.
0.084	0.148	1.
0.084	0.15	1.
0.084	0.152	1.
0.084	0.154	1.
0.084	0.156	1.
0.084	0.158	1.
0.084	0.16	1.
0.084	0.162	1.
0.084	0.164	1.
0.084	0.166	1.
0.084	0.168	1.
0.084	0.17	1.
0.084	0.172	1.
0.084	0.174	1.
0.084	0.176	1.
0.084	0.178	1.
0.084	0.18	1.
0.084	0.182	1.
0.084	0.184	1.
0.084	0.186	1.
0.084	0.188	1.
0.084	0.19	1.
0.084	0.192	1.
0.084	0.194	1.
0.084	0.196	1.
0.084	0.198	1.
0.084	0.2	1.
0.084	0.202	1.
0.084	0.204	1.
0.084	0.206	1.
0.084	0.208	1.
0.084	0.21	1.
0.084	0.212	1.
0.084	0.214	1.
0.084	0.216	1.
0.084	0.218	1.
0.084	0.22	1.
0.084	0.222	1.
0.084	0.224	1.
0.084	0.226	1.
0.084	0.228	1.
0.084	0.23	1.
0.084	0.232	1.
0.084	0.234	1.
0.084	0.236	1.
0.084	0.238	1.
0.084	0.24	1.
0.084	0.242	1.
0.084	0.244	1.
0.084	0.246	1.
0.084	0.248	1.
0.084	0.25	1.
0.084	0.252	1.
0.084	0.254	1.
0.084	0.256	1.
0.084	0.258	1.
0.084	0.26	1.
0.084	0.262	1.
0.084	0.264	1.
0.084	0.266	1.
0.084	0.268	1.
0.084	0.27	1.
0.084	0.272	1.
0.084	0.274	1.
0.084	0.276	1.
0.084	0.278	1.
0.084	0.28	1.
0.086	0.11	1.
0.086	0.112	1.
0.086	0.114	1.
0.086	0.116	1.
0.086	0.118	1.
0.086	0.12	1.
0.086	0.122	1.
0.086	0.124	1.
0.086	0.126	1.
0.086	0.128	1.
0.086	0.13	1.
0.086	0.132	1.
0.086	0.134	1.
0.086	0.136	1.
0.086	0.138	1.
0.086	0.14	1.
0.086	0.142	1.
0.086	0.144	1.
0.086	0.146	1.
0.086	0.148	1.
0.086	0.15	1.
0.086	0.152	1.
0.086	0.154	1.
0.086	0.156	1.
0.086	0.158	1.
0.086	0.16	1.
0.086	0.162	1.
0.086	0.164	1.
0.086	0.166	1.
0.086	0.168	1.
0.086	0.17	1.
0.086	0.172	1.
0.086	0.174	1.
0.086	0.176	1.
0.086	0.178	1.
0.086	0.18	1.
0.086	0.182	1.
0.086	0.184	1.
0.086	0.186	1.
0.086	0.188	1.
0.086	0.19	1.
0.086	0.192	1.
0.086	0.194	1.
0.086	0.196	1.
0.086	0.198	1.
0.086	0.2	1.
0.086	0.202	1.
0.086	0.204	1.
0.086	0.206	1.
0.086	0.208	1.
0.086	0.21	1.
0.086	0.212	1.
0.086	0.214	1.
0.086	0.216	1.
0.086	0.218	1.
0.086	0.22	1.
0.086	0.222	1.
0.086	0.224	1.
0.086	0.226	1.
0.086	0.228	1.
0.086	0.23	1.
0.086	0.232	1.
0.086	0.234	1.
0.086	0.236	1.
0.086	0.238	1.
0.086	0.24	1.
0.086	0.242	1.
0.086	0.244	1.
0.086	0.246	1.
0.086	0.248	1.
0.086	0.25	1.
0.086	0.252	1.
0.086	0.254	1.
0.086	0.256	1.
0.086	0.258	1.
0.086	0.26	1.
0.086	0.262	1.
0.086	0.264	1.
0.086	0.266	1.
0.086	0.268	1.
0.086	0.27	1.
0.086	0.272	1.
0.086	0.274	1.
0.086	0.276	1.
0.086	0.278	1.
0.086	0.28	1.
0.088	0.11	1.
0.088	0.112	1.
0.088	0.114	1.
0.088	0.116	1.
0.088	0.118	1.
0.088	0.12	1.
0.088	0.122	1.
0.088	0.124	1.
0.088	0.126	1.
0.088	0.128	1.
0.088	0.13	1.
0.088	0.132	1.
0.088	0.134	1.
0.088	0.136	1.
0.088	0.138	1.
0.088	0.14	1.
0.088	0.142	1.
0.088	0.144	1.
0.088	0.146	1.
0.088	0.148	1.
0.088	0.15	1.
0.088	0.152	1.
0.088	0.154	1.
0.088	0.156	1.
0.088	0.158	1.
0.088	0.16	1.
0.088	0.162	1.
0.088	0.164	1.
0.088	0.166	1.
0.088	0.168	1.
0.088	0.17	1.
0.088	0.172	1.
0.088	0.174	1.
0.088	0.176	1.
0.088	0.178	1.
0.088	0.18	1.
0.088	0.182	1.
0.088	0.184	1.
0.088	0.186	1.
0.088	0.188	1.
0.088	0.19	1.
0.088	0.192	1.
0.088	0.194	1.
0.088	0.196	1.
0.088	0.198	1.
0.088	0.2	1.
0.088	0.202	1.
0.088	0.204	1.
0.088	0.206	1.
0.088	0.208	1.
0.088	0.21	1.
0.088	0.212	1.
0.088	0.214	1.
0.088	0.216	1.
0.088	0.218	1.
0.088	0.22	1.
0.088	0.222	1.
0.088	0.224	1.
0.088	0.226	1.
0.088	0.228	1.
0.088	0.23	1.
0.088	0.232	1.
0.088	0.234	1.
0.088	0.236	1.
0.088	0.238	1.
0.088	0.24	1.
0.088	0.242	1.
0.088	0.244	1.
0.088	0.246	1.
0.088	0.248	1.
0.088	0.25	1.
0.088	0.252	1.
0.088	0.254	1.
0.088	0.256	1.
0.088	0.258	1.
0.088	0.26	1.
0.088	0.262	1.
0.088	0.264	1.
0.088	0.266	1.
0.088	0.268	1.
0.088	0.27	1.
0.088	0.272	1.
0.088	0.274	1.
0.088	0.276	1.
0.088	0.278	1.
0.088	0.28	1.
0.09	0.11	1.
0.09	0.112	1.
0.09	0.114	1.
0.09	0.116	1.
0.09	0.118	1.
0.09	0.12	1.
0.09	0.122	1.
0.09	0.124	1.
0.09	0.126	1.
0.09	0.128	1.
0.09	0.13	1.
0.09	0.132	1.
0.09	0.134	1.
0.09	0.136	1.
0.09	0.138	1.
0.09	0.14	1.
0.09	0.142	1.
0.09	0.144	1.
0.09	0.146	1.
0.09	0.148	1.
0.09	0.15	1.
0.09	0.152	1.
0.09	0.154	1.
0.09	0.156	1.
0.09	0.158	1.
0.09	0.16	1.
0.09	0.162	1.
0.09	0.164	1.
0.09	0.166	1.
0.09	0.168	1.
0.09	0.17	1.
0.09	0.172	1.
0.09	0.174	1.
0.09	0.176	1.
0.09	0.178	1.
0.09	0.18	1.
0.09	0.182	1.
0.09	0.184	1.
0.09	0.186	1.
0.09	0.188	1.
0.09	0.19	1.
0.09	0.192	1.
0.09	0.194	1.
0.09	0.196	1.
0.09	0.198	1.
0.09	0.2	1.
0.09	0.202	1.
0.09	0.204	1.
0.09	0.206	1.
0.09	0.208	1.
0.09	0.21	1.
0.09	0.212	1.
0.09	0.214	1.
0.09	0.216	1.
0.09	0.218	1.
0.09	0.22	1.
0.09	0.222	1.
0.09	0.224	1.
0.09	0.226	1.
0.09	0.228	1.
0.09	0.23	1.
0.09	0.232	1.
0.09	0.234	1.
0.09	0.236	1.
0.09	0.238	1.
0.09	0.24	1.
0.09	0.242	1.
0.09	0.244	1.
0.09	0.246	1.
0.09	0.248	1.
0.09	0.25	1.
0.09	0.252	1.
0.09	0.254	1.
0.09	0.256	1.
0.09	0.258	1.
0.09	0.26	1.
0.09	0.262	1.
0.09	0.264	1.
0.09	0.266	1.
0.09	0.268	1.
0.09	0.27	1.
0.09	0.272	1.
0.09	0.274	1.
0.09	0.276	1.
0.09	0.278	1.
0.09	0.28	1.
0.092	0.11	1.
0.092	0.112	1.
0.092	0.114	1.
0.092	0.116	1.
0.092	0.118	1.
0.092	0.12	1.
0.092	0.122	1.
0.092	0.124	1.
0.092	0.126	1.
0.092	0.128	1.
0.092	0.13	1.
0.092	0.132	1.
0.092	0.134	1.
0.092	0.136	1.
0.092	0.138	1.
0.092	0.14	1.
0.092	0.142	1.
0.092	0.144	1.
0.092	0.146	1.
0.092	0.148	1.
0.092	0.15	1.
0.092	0.152	1.
0.092	0.154	1.
0.092	0.156	1.
0.092	0.158	1.
0.092	0.16	1.
0.092	0.162	1.
0.092	0.164	1.001
0.092	0.166	1.004
0.092	0.168	1.005
0.092	0.17	1.007
0.092	0.172	1.007
0.092	0.174	1.007
0.092	0.176	1.006
0.092	0.178	1.004
0.092	0.18	1.002
0.092	0.182	1.
0.092	0.184	1.
0.092	0.186	1.
0.092	0.188	1.
0.092	0.19	1.
0.092	0.192	1.
0.092	0.194	1.
0.092	0.196	1.
0.092	0.198	1.
0.092	0.2	1.
0.092	0.202	1.
0.092	0.204	1.
0.092	0.206	1.
0.092	0.208	1.
0.092	0.21	1.
0.092	0.212	1.
0.092	0.214	1.
0.092	0.216	1.
0.092	0.218	1.
0.092	0.22	1.
0.092	0.222	1.
0.092	0.224	1.
0.092	0.226	1.
0.092	0.228	1.
0.092	0.23	1.
0.092	0.232	1.
0.092	0.234	1.
0.092	0.236	1.
0.092	0.238	1.
0.092	0.24	1.
0.092	0.242	1.
0.092	0.244	1.
0.092	0.246	1.
0.092	0.248	1.
0.092	0.25	1.
0.092	0.252	1.
0.092	0.254	1.
0.092	0.256	1.
0.092	0.258	1.
0.092	0.26	1.
0.092	0.262	1.
0.092	0.264	1.
0.092	0.266	1.
0.092	0.268	1.
0.092	0.27	1.
0.092	0.272	1.
0.092	0.274	1.
0.092	0.276	1.
0.092	0.278	1.
0.092	0.28	1.
0.094	0.11	1.
0.094	0.112	1.
0.094	0.114	1.
0.094	0.116	1.
0.094	0.118	1.
0.094	0.12	1.
0.094	0.122	1.
0.094	0.124	1.
0.094	0.126	1.
0.094	0.128	1.
0.094	0.13	1.
0.094	0.132	1.
0.094	0.134	1.
0.094	0.136	1.
0.094	0.138	1.
0.094	0.14	1.
0.094	0.142	1.
0.094	0.144	1.
0.094	0.146	1.
0.094	0.148	1.
0.094	0.15	1.
0.094	0.152	1.
0.094	0.154	1.
0.094	0.156	1.
0.094	0.158	1.
0.094	0.16	1.003
0.094	0.162	1.007
0.094	0.164	1.01
0.094	0.166	1.013
0.094	0.168	1.015
0.094	0.17	1.017
0.094	0.172	1.017
0.094	0.174	1.018
0.094	0.176	1.017
0.094	0.178	1.016
0.094	0.18	1.014
0.094	0.182	1.011
0.094	0.184	1.007
0.094	0.186	1.002
0.094	0.188	1.
0.094	0.19	1.
0.094	0.192	1.
0.094	0.194	1.
0.094	0.196	1.
0.094	0.198	1.
0.094	0.2	1.
0.094	0.202	1.
0.094	0.204	1.
0.094	0.206	1.
0.094	0.208	1.
0.094	0.21	1.
0.094	0.212	1.
0.094	0.214	1.
0.094	0.216	1.
0.094	0.218	1.
0.094	0.22	1.
0.094	0.222	1.
0.094	0.224	1.
0.094	0.226	1.
0.094	0.228	1.
0.094	0.23	1.
0.094	0.232	1.
0.094	0.234	1.
0.094	0.236	1.
0.094	0.238	1.
0.094	0.24	1.
0.094	0.242	1.
0.094	0.244	1.
0.094	0.246	1.
0.094	0.248	1.
0.094	0.25	1.
0.094	0.252	1.
0.094	0.254	1.
0.094	0.256	1.
0.094	0.258	1.
0.094	0.26	1.
0.094	0.262	1.
0.094	0.264	1.
0.094	0.266	1.
0.094	0.268	1.
0.094	0.27	1.
0.094	0.272	1.
0.094	0.274	1.
0.094	0.276	1.
0.094	0.278	1.
0.094	0.28	1.
0.096	0.11	1.
0.096	0.112	1.
0.096	0.114	1.
0.096	0.116	1.
0.096	0.118	1.
0.096	0.12	1.
0.096	0.122	1.
0.096	0.124	1.
0.096	0.126	1.
0.096	0.128	1.
0.096	0.13	1.
0.096	0.132	1.
0.096	0.134	1.
0.096	0.136	1.
0.096	0.138	1.
0.096	0.14	1.
0.096	0.142	1.
0.096	0.144	1.
0.096	0.146	1.
0.096	0.148	1.
0.096	0.15	1.
0.096	0.152	1.
0.096	0.154	1.
0.096	0.156	1.002
0.096	0.158	1.007
0.096	0.16	1.012
0.096	0.162	1.016
0.096	0.164	1.019
0.096	0.166	1.023
0.096	0.168	1.025
0.096	0.17	1.027
0.096	0.172	1.028
0.096	0.174	1.028
0.096	0.176	1.028
0.096	0.178	1.027
0.096	0.18	1.025
0.096	0.182	1.023
0.096	0.184	1.019
0.096	0.186	1.015
0.096	0.188	1.01
0.096	0.19	1.004
0.096	0.192	1.
0.096	0.194	1.
0.096	0.196	1.
0.096	0.198	1.
0.096	0.2	1.
0.096	0.202	1.
0.096	0.204	1.
0.096	0.206	1.
0.096	0.208	1.
0.096	0.21	1.
0.096	0.212	1.
0.096	0.214	1.
0.096	0.216	1.
0.096	0.218	1.
0.096	0.22	1.
0.096	0.222	1.
0.096	0.224	1.
0.096	0.226	1.
0.096	0.228	1.
0.096	0.23	1.
0.096	0.232	1.
0.096	0.234	1.
0.096	0.236	1.
0.096	0.238	1.
0.096	0.24	1.
0.096	0.242	1.
0.096	0.244	1.
0.096	0.246	1.
0.096	0.248	1.
0.096	0.25	1.
0.096	0.252	1.
0.096	0.254	1.
0.096	0.256	1.
0.096	0.258	1.
0.096	0.26	1.
0.096	0.262	1.
0.096	0.264	1.
0.096	0.266	1.
0.096	0.268	1.
0.096	0.27	1.
0.096	0.272	1.
0.096	0.274	1.
0.096	0.276	1.
0.096	0.278	1.
0.096	0.28	1.
0.098	0.11	1.
0.098	0.112	1.
0.098	0.114	1.
0.098	0.116	1.
0.098	0.118	1.
0.098	0.12	1.
0.098	0.122	1.
0.098	0.124	1.
0.098	0.126	1.
0.098	0.128	1.
0.098	0.13	1.
0.098	0.132	1.
0.098	0.134	1.
0.098	0.136	1.
0.098	0.138	1.
0.098	0.14	1.
0.098	0.142	1.
0.098	0.144	1.
0.098	0.146	1.
0.098	0.148	1.
0.098	0.15	1.
0.098	0.152	1.
0.098	0.154	1.004
0.098	0.156	1.01
0.098	0.158	1.015
0.098	0.16	1.02
0.098	0.162	1.025
0.098	0.164	1.029
0.098	0.166	1.032
0.098	0.168	1.035
0.098	0.17	1.038
0.098	0.172	1.039
0.098	0.174	1.04
0.098	0.176	1.04
0.098	0.178	1.039
0.098	0.18	1.037
0.098	0.182	1.035
0.098	0.184	1.032
0.098	0.186	1.028
0.098	0.188	1.023
0.098	0.19	1.017
0.098	0.192	1.01
0.098	0.194	1.003
0.098	0.196	1.
0.098	0.198	1.
0.098	0.2	1.
0.098	0.202	1.
0.098	0.204	1.
0.098	0.206	1.
0.098	0.208	1.
0.098	0.21	1.
0.098	0.212	1.
0.098	0.214	1.
0.098	0.216	1.
0.098	0.218	1.
0.098	0.22	1.
0.098	0.222	1.
0.098	0.224	1.
0.098	0.226	1.
0.098	0.228	1.
0.098	0.23	1.
0.098	0.232	1.
0.098	0.234	1.
